id_sale,lat,long,returned_street_name,returned_zip_code
3566_2,40.84757759324287,-73.90193625092999,CARTER AVE,10457
3571_2,40.8505701859903,-73.90971772583943,JEROME AVENUE,10453
3573_2,40.83838525588203,-73.86852792761219,ST LAWRENCE AVENUE,10460
3575_2,40.83470405190814,-73.85878166871733,MC GRAW AVENUE,10462
3576_2,40.83930159463745,-73.86346289187216,WHITE PLAINS ROAD,10462
3577_2,40.83813232737799,-73.85230904411999,CASTLE HILL AVENUE,10462
3578_2,40.84086616488954,-73.86825558181832,MELVILLE STREET,10460
3583_2,40.83708145833732,-73.86847629581393,ST LAWRENCE AVENUE,10460
3584_2,40.837231793653416,-73.86793030043991,ST LAWRENCE AVENUE,10460
3585_2,40.83710506464151,-73.86751856874652,BEACH AVENUE,10460
3586_2,40.83905327449817,-73.86945540393985,COMMONWEALTH AVENUE,10460
3587_2,40.83838902282157,-73.86942779570627,COMMONWEALTH AVENUE,10460
3590_2,40.83486883422052,-73.85228737849908,CASTLE HILL AVENUE,10462
3591_2,40.83669359216161,-73.86302012479848,WHITE PLAINS ROAD,10462
3593_2,40.83682810855549,-73.86304153107938,WHITE PLAINS ROAD,10462
3594_2,40.83965298968809,-73.86352360913914,WHITE PLAINS ROAD,10462
3596_2,40.83753234413388,-73.85317771505989,PURDY STREET,10462
3597_2,40.83753234413388,-73.85317771505989,PURDY STREET,10462
3598_2,40.84119305169466,-73.8709185337339,ADAMS STREET,10460
3599_2,40.84151746383816,-73.87139858325786,ADAMS STREET,10460
3600_2,40.840343910809985,-73.8700058231224,ADAMS STREET,10460
3602_2,40.843075063293014,-73.87015228305155,TAYLOR AVENUE,10460
3603_2,40.842322100054275,-73.86934417831738,TAYLOR AVENUE,10460
3604_2,40.84287312097611,-73.86875759542319,GARFIELD STREET,10460
3605_2,40.84097412202018,-73.8690576978772,MELVILLE STREET,10460
3606_2,40.841522421632796,-73.86849281464318,TAYLOR AVENUE,10460
3607_2,40.84179862389849,-73.86760680353859,GARFIELD STREET,10460
3609_2,40.84289479119689,-73.86611918458155,MEAD STREET,10460
3610_2,40.84289479119689,-73.86611918458155,MEAD STREET,10460
3611_2,40.843663772520536,-73.86891144806235,GARFIELD ST,10460
3612_2,40.84330213176085,-73.86709059132478,VAN NEST AVENUE,10460
